,,,,,,,
53.30273,50.6387,52.59766,53.1953,53.22461,50.3887,53.70117,50.6641
52.97656,50.8242,52.82617,52.9316,53.09961,50.6543,53.30273,50.6387
52.80859,51.0488,52.95703,52.668,52.67383,51.168,52.97656,50.8242
52.77344,51.3086,52.98438,52.9336,52.19531,51.5352,52.80859,51.0488
53.20312,51.7168,52.51172,52.8203,52.22656,51.5605,52.77344,51.3086
53.54688,52.1777,52.02734,52.8613,52.08789,51.0352,53.20312,51.7168
53.66406,52.416,51.76172,53.0078,52.24023,50.5938,53.54688,52.1777
53.79492,52.293,51.8457,53.4707,52.37305,50.4121,53.66406,52.416
53.69336,51.6758,51.93945,53.6699,52.45508,50.3418,53.79492,52.293
53.56445,51.8516,51.75977,53.791,52.60156,50.8086,53.69336,51.6758
53.56641,51.2754,51.5918,53.4766,52.32031,50.9238,53.56445,51.8516
53.51367,51.4492,51.31445,53.082,52.35352,51.1055,53.56641,51.2754
53.61133,51.7754,51.55664,52.9453,52.36328,51.2969,53.51367,51.4492
53.8125,51.9727,51.68555,52.5859,52.35352,51.2988,53.61133,51.7754
53.58984,52.418,51.68945,52.1699,52.66602,51.2988,53.8125,51.9727
53.7168,52.3359,51.9707,51.5898,52.68164,51.3242,53.58984,52.418
53.30859,52.5605,52.39258,51.1348,52.70898,51.2578,53.7168,52.3359
53.08984,52.6973,52.61719,50.7207,52.70703,51.3555,53.30859,52.5605
53.44922,52.7129,53.07422,50.9863,52.93945,51.4805,53.08984,52.6973
53.73828,52.6992,53.2168,51.3535,52.84375,51.6504,53.44922,52.7129
53.89062,52.543,53.13086,51.8906,52.84375,51.998,53.73828,52.6992
53.75,51.9844,53.01758,52.7754,52.93164,51.9883,53.89062,52.543
53.49219,51.5391,52.9707,53.0918,52.94336,52.0586,53.75,51.9844
53.61133,51.2812,52.5918,52.7695,53.41406,52.2578,53.49219,51.5391
53.36914,51.3203,52.54102,52.5625,53.83984,52.123,53.61133,51.2812
52.90625,51.5723,52.40039,52.2969,54.39844,52.0625,53.36914,51.3203
52.98242,51.8418,52.4375,52.5801,54.38477,52.0488,52.90625,51.5723
53.16016,52.3496,52.29102,53.752,54.30859,52.0879,52.98242,51.8418
52.82812,52.7246,51.89258,55.0605,53.83008,52.0352,53.16016,52.3496
52.36719,52.7266,51.59766,55.4609,53.21289,51.7578,52.82812,52.7246
52.02344,52.7246,51.375,55.1934,52.55859,51.6211,52.36719,52.7266
51.67188,52.2402,51.53125,54.791,52.2207,51.4883,52.02344,52.7246
51.80078,51.9863,51.97656,53.8145,51.98633,51.3555,51.67188,52.2402
51.98047,51.9102,52.21289,53.002,52.10938,51.7871,51.80078,51.9863
52.15625,51.8848,52.05273,52.1523,52.22266,52.4824,51.98047,51.9102
52.31641,51.9434,51.70117,51.5391,52.1875,52.8965,52.15625,51.8848
52.17188,51.9121,51.55664,51.5098,52.18359,53.1387,52.31641,51.9434
51.87109,51.9805,51.67383,51.6621,52.32227,53.0527,52.17188,51.9121
51.62305,51.9199,51.91211,51.9766,52.27344,52.7207,51.87109,51.9805
51.42773,51.7148,51.98828,52.7109,52.33789,52.1758,51.62305,51.9199
51.30078,51.8496,52.01562,52.6953,52.38281,52.082,51.42773,51.7148
51.28711,51.5781,52.20117,53.1387,52.47852,51.7559,51.30078,51.8496
51.51758,51.377,52.36523,53.2305,52.77734,52.1543,51.28711,51.5781
51.4043,51.2363,52.35156,52.8184,52.93164,52.4375,51.51758,51.377
51.10156,51.1895,52.11719,52.6777,52.82227,52.9102,51.4043,51.2363
51.19336,51.002,52.03906,52.4023,52.5332,53.0137,51.10156,51.1895
51.41016,51.0625,51.93164,52.6172,52.29883,53.1465,51.19336,51.002
51.75977,51.1602,51.9043,52.7793,52.09375,52.791,51.41016,51.0625
52.00977,51.4707,52.44531,53.1953,51.88672,52.543,51.75977,51.1602
52.06836,51.541,52.71289,53.5059,51.91406,52.4297,52.00977,51.4707
51.73242,51.5293,52.35352,53.6953,51.63281,52.3145,52.06836,51.541
51.44922,51.8477,52.51172,53.7188,51.58008,52.1973,51.73242,51.5293
51.31836,52.0234,52.13867,53.4531,51.49023,52.0195,51.44922,51.8477
51.31445,52.2344,51.69336,53.2734,51.36133,51.9199,51.31836,52.0234
51.3418,52.5293,51.59766,53.0703,51.33008,51.9219,51.31445,52.2344
51.49609,52.5703,51.7168,52.9473,51.39648,51.8828,51.3418,52.5293
51.60938,52.6973,51.41602,53.6855,51.43555,51.9688,51.49609,52.5703
51.71094,52.6055,51.63477,54.8906,51.57617,52.1172,51.60938,52.6973
51.71484,52.9121,51.47852,56,51.59375,52.6465,51.71094,52.6055
51.45898,52.8828,51.25195,56.4727,51.46875,52.8008,51.71484,52.9121
51.11719,53.043,51.33008,55.7832,51.97266,52.9668,51.45898,52.8828
51.04102,52.8184,51.50391,54.9473,52.25391,53.0664,51.11719,53.043
51.16211,52.3242,51.81445,55.1582,52.33789,53.1953,51.04102,52.8184
50.94336,52.0078,51.78711,55.0703,52.71484,53.2012,51.16211,52.3242
51.18164,51.8594,51.66211,55.0059,52.61523,52.8672,50.94336,52.0078
51.20703,51.5449,51.66406,54.8828,52.61914,52.4375,51.18164,51.8594
51.0293,51.457,51.51172,55.2559,52.75195,52.1465,51.20703,51.5449
50.80664,51.2754,51.33203,54.9883,52.74805,51.9766,51.0293,51.457
51.06836,50.9707,51.03711,54.4707,52.8125,51.8145,50.80664,51.2754
51.23438,51.25,50.76367,54.082,52.85156,51.627,51.06836,50.9707
51.62695,51.6523,50.69141,53.7422,52.90039,51.9746,51.23438,51.25
51.62891,51.9531,50.92969,53.8848,52.53125,51.6289,51.62695,51.6523
51.43945,52.4492,51.18164,53.9551,51.9707,51.6602,51.62891,51.9531
51.41211,53.0879,51.52148,54.2676,51.98438,51.8672,51.43945,52.4492
51.2207,53.1602,51.7207,54.7598,51.76172,51.9863,51.41211,53.0879
51.05859,52.8613,52.07617,55.0137,51.75586,51.8457,51.2207,53.1602
50.72656,52.4824,52.03906,55.4023,51.92188,52.1055,51.05859,52.8613
50.53711,52.2383,51.99219,54.9648,51.91016,52.0918,50.72656,52.4824
50.25195,51.9238,51.74609,54.4375,51.9082,52.1406,50.53711,52.2383
49.89648,52.0039,51.70117,54.5195,52.05664,52.3984,50.25195,51.9238
49.71484,51.9727,52.07812,54.1133,51.68945,52.5742,49.89648,52.0039
49.81641,51.791,52.27734,53.7969,51.12891,52.8633,49.71484,51.9727
49.71484,51.9395,52.58789,53.668,50.49414,52.7969,49.81641,51.791
49.83203,52.2324,52.52148,53.3203,50.04492,52.502,49.71484,51.9395
49.93945,52.207,52.42188,52.9141,49.875,52.2539,49.83203,52.2324
49.94922,52.3711,52.125,52.6914,50.06836,52.1465,49.93945,52.207
49.77539,52.2344,51.66016,52.7891,50.56836,51.9141,49.94922,52.3711
49.90625,52.082,51.12891,52.8164,50.98242,51.832,49.77539,52.2344
49.73828,51.7695,50.86523,52.7734,51.08398,51.9727,49.90625,52.082
49.64648,51.9062,50.74609,52.7227,51.31641,52.0195,49.73828,51.7695
49.83203,51.75,50.69141,52.6191,51.18164,52.2539,49.64648,51.9062
50.20508,51.6367,50.91992,52.5059,50.80273,52.4668,49.83203,51.75
50.51172,51.4043,50.97461,52.4395,50.66406,52.1543,50.20508,51.6367
50.49023,51.4102,51.41797,52.6992,50.49219,51.9492,50.51172,51.4043
50.31641,50.9805,51.6875,52.4336,50.4668,51.7012,50.49023,51.4102
50.34375,50.8027,51.33398,52.4102,50.31641,51.6055,50.31641,50.9805
50.25391,50.8965,51.67188,52.4414,50.20703,51.5879,50.34375,50.8027
50.24023,51.1113,51.56445,52.6816,49.96875,51.7676,50.25391,50.8965
50.13477,51.3105,51.28125,53.1133,49.82422,51.9551,50.24023,51.1113
50.28125,51.5098,51.29883,53.6172,49.93555,52.3438,50.13477,51.3105
50.12109,51.6875,51.10156,53.4336,50.07812,52.4082,50.28125,51.5098
49.98828,52.0449,50.84961,53.3125,50.125,52.6484,50.12109,51.6875
50.00586,52.6211,50.67188,53.0801,50.04883,52.5293,49.98828,52.0449
49.79102,53.168,50.72656,52.8652,49.99023,52.3398,50.00586,52.6211
49.68945,53.498,50.68555,52.7852,49.77344,52.3574,49.79102,53.168
49.60547,53.127,50.875,53.1855,49.80273,52.2949,49.68945,53.498
49.66211,52.7031,51.36523,52.707,49.73047,52.3574,49.60547,53.127
49.74414,52.5469,51.42383,53.2305,49.89062,52.4629,49.66211,52.7031
49.7207,52.2539,51.54492,53.4395,49.74023,52.7852,49.74414,52.5469
50.10156,52.2676,51.57812,53.4648,50.02734,52.5469,49.7207,52.2539
50.25977,52.2617,51.50977,53.4434,49.83008,52.4043,50.10156,52.2676
50.05078,52.1016,51.57227,53.6289,50.18359,52.2734,50.25977,52.2617
50.10352,52.0918,51.32422,53.4902,50.16211,52.4961,50.05078,52.1016
49.90234,51.7812,51.05273,53.0547,50.27539,52.4609,50.10352,52.0918
49.99805,51.6035,51.3418,52.6992,50.1875,52.6758,49.90234,51.7812
50.10547,51.6074,51.33203,53.1074,50.19141,52.5156,49.99805,51.6035
50.06445,51.7285,51.32617,53.373,50.20898,52.3477,50.10547,51.6074
50.0918,51.9844,51.45312,53.8438,50.14453,52.2461,50.06445,51.7285
50.04883,52.4648,51.63086,53.9102,50.18359,52.2422,50.0918,51.9844
49.83594,52.9121,51.43164,53.8301,50.1582,52.3105,50.04883,52.4648
49.79688,53.4023,51.25195,53.8262,50.59375,52.2812,49.83594,52.9121
49.70117,53.4941,51.08008,54.2402,50.68164,52.3906,49.79688,53.4023
49.67383,53.7051,51.05859,54.1816,50.53516,52.7363,49.70117,53.4941
49.64062,53.4297,50.70508,54.2422,50.4043,52.8945,49.67383,53.7051
49.81055,53.0957,50.80273,54.4883,50.26562,52.9668,49.64062,53.4297
49.97461,52.7227,51.07812,54.1543,50.20703,52.9746,49.81055,53.0957
49.95703,52.7285,51.17773,54.0176,50.02148,52.8594,49.97461,52.7227
49.99805,52.8066,51.48242,53.5801,50.02539,52.6855,49.95703,52.7285
49.95508,53.0234,51.78516,53.3262,49.9043,52.7598,49.99805,52.8066
49.95117,53.5293,51.76758,52.9492,49.78125,52.6172,49.95508,53.0234
50.13672,53.9824,51.84766,52.5859,49.74023,52.4805,49.95117,53.5293
50.17383,54.4297,51.73438,52.3223,49.7207,52.1465,50.13672,53.9824
50.12109,54.6836,51.70508,51.8887,49.58008,52.0605,50.17383,54.4297
50.2793,54.9609,51.39453,51.9746,49.91406,52.0938,50.12109,54.6836
50.06641,54.9551,51.47852,52.3105,49.89844,52.6465,50.2793,54.9609
50.15234,54.6152,51.66016,53.0293,49.95508,53.123,50.06641,54.9551
50.40039,54.3496,51.66406,53.4473,49.9707,53.3281,50.15234,54.6152
50.49609,53.7227,51.95508,54.0703,50.14648,53.4766,50.40039,54.3496
50.53516,53.3711,51.80664,54.7988,50.07617,53.4434,50.49609,53.7227
50.5957,52.8594,51.88086,55.3262,50.25586,53.1602,50.53516,53.3711
50.64258,52.998,51.60938,55.2207,50.33008,52.8398,50.5957,52.8594
50.51172,52.9258,51.23828,54.9824,50.29102,52.4277,50.64258,52.998
50.45703,52.8398,51.27148,54.6855,50.07031,52.0566,50.51172,52.9258
50.29492,53.1445,51.20508,54.4297,50.17969,52.1211,50.45703,52.8398
50.11914,53.1035,51.15234,53.6914,50.3457,52.3066,50.29492,53.1445
50.22852,52.9238,51.29883,53.5371,50.41992,52.6211,50.11914,53.1035
50.15234,52.5938,51.68555,53.3477,50.55273,52.6055,50.22852,52.9238
50.46875,52.4277,51.45703,53.1016,50.61719,52.3027,50.15234,52.5938
50.3125,52.1426,51.54492,53.0098,50.80859,51.8438,50.46875,52.4277
50.4707,52.0801,51.42383,52.9258,50.84375,51.3398,50.3125,52.1426
50.10352,51.418,51.06445,52.9004,50.47266,51.1016,50.4707,52.0801
50.09961,51.4805,50.75391,52.9785,50.26953,51.1543,50.10352,51.418
49.91211,51.418,50.73047,52.8848,50.0625,51.4043,50.09961,51.4805
49.77539,51.3145,50.71289,53.0137,50.03125,51.4238,49.91211,51.418
49.98242,51.3027,50.55664,53.0625,50.16211,51.6992,49.77539,51.3145
49.71484,51.6992,50.83984,53.1562,50.14062,51.7422,49.98242,51.3027
49.64648,51.7637,51.09375,53.0215,50.16406,51.9844,49.71484,51.6992
49.78906,52.2129,51.38477,53.4727,50.04883,52.2324,49.64648,51.7637
49.7832,52.6367,51.38281,53.7031,49.79102,52.3105,49.78906,52.2129
49.82031,53.1934,51.58984,54.2578,49.86328,52.4961,49.7832,52.6367
50.0918,53.4453,51.36133,54.1035,49.98242,52.6035,49.82031,53.1934
50.45312,53.5254,51.25977,54.127,50.16797,52.3555,50.0918,53.4453
50.71484,53.3555,51.34961,54.2109,49.99414,52.668,50.45312,53.5254
50.81055,53,51.62305,54.5273,49.85938,52.6738,50.71484,53.3555
51.0332,52.5098,51.66211,54.7324,50.0957,53.0605,50.81055,53
51.14453,52.2148,51.91211,54.8984,49.98828,52.873,51.0332,52.5098
50.9668,51.7168,51.99609,54.9512,50.08594,52.6191,51.14453,52.2148
50.73242,51.3828,51.66602,55.1543,50.10547,52.3945,50.9668,51.7168
50.69531,51.2617,51.54492,55.3555,49.99414,52.1113,50.73242,51.3828
50.64453,51.2441,51.48047,55.8945,49.75781,52.0234,50.69531,51.2617
50.55078,51.5527,51.49805,56.3418,49.56641,51.9121,50.64453,51.2441
50.36328,51.7754,51.69336,56.5273,49.52734,52.1855,50.55078,51.5527
50.29297,52.166,51.79102,56.1621,49.93555,52.3691,50.36328,51.7754
50.08203,52.5723,51.55078,55.8223,49.94922,52.2988,50.29297,52.166
50.15234,52.8984,51.375,55.8242,50.15234,52.3223,50.08203,52.5723
49.91016,53.0332,51.04492,55.9805,50.2207,52.2715,50.15234,52.8984
49.88672,52.8262,51.05078,55.5918,50.23047,52.3242,49.91016,53.0332
49.87305,52.5078,51.02344,55.2305,50.21289,52.4512,49.88672,52.8262
49.91992,52.4629,50.80664,55.0137,50.20508,52.0996,49.87305,52.5078
50.09766,52.416,50.78516,54.3262,50.08203,51.8691,49.91992,52.4629
50.31641,52.5098,50.77734,54.168,50.29492,51.9902,50.09766,52.416
50.16797,52.9043,51.20117,53.8496,50.30469,51.793,50.31641,52.5098
50.25586,53.0781,51.4707,53.5801,50.18164,51.5488,50.16797,52.9043
50.33398,53.1777,51.52734,53.0215,50.08203,51.3125,50.25586,53.0781
50.5332,53.084,51.50977,52.8906,50.08008,51.625,50.33398,53.1777
50.3125,53.0703,51.43359,53.2012,49.86523,51.8926,50.5332,53.084
50.71875,53.5195,51.11523,53.6816,49.6582,52.1641,50.3125,53.0703
50.53125,53.873,51.38477,53.7383,49.57812,52.6074,50.71875,53.5195
50.37695,54.2871,51.64648,54.3027,49.78711,53.1777,50.53125,53.873
50.58984,54.3535,51.52734,54.2305,49.92383,53.1523,50.37695,54.2871
50.5625,54.3477,51.47461,54.1016,50.00195,53.0273,50.58984,54.3535
50.19922,53.8867,51.67383,53.959,49.85547,52.8105,50.5625,54.3477
50.28711,53.3105,51.24805,53.5664,49.72461,52.7012,50.19922,53.8867
50.07812,52.625,51.10938,53.4512,49.65039,52.8789,50.28711,53.3105
49.98633,52.2891,50.85156,53.8887,49.67383,52.5625,50.07812,52.625
49.99023,52.4688,50.92188,54.5215,49.69141,52.3613,49.98633,52.2891
49.99414,52.7266,50.75195,55.4609,50.11133,51.9609,49.99023,52.4688
49.92969,52.9336,51.17383,56.6836,50.27344,51.7012,49.99414,52.7266
50.01758,53.1094,51.41406,56.8711,50.64844,51.6914,49.92969,52.9336
49.91797,53.1172,51.59766,56.5391,50.66992,52.002,50.01758,53.1094
49.87109,52.9336,51.52148,55.4941,50.625,52.3164,49.91797,53.1172
49.66211,52.6172,51.50977,54.1211,50.52539,52.0293,49.87109,52.9336
49.76953,52.8672,51.60938,53.1602,50.35156,51.9844,49.66211,52.6172
49.94141,53.0098,51.4375,53.0137,50.32227,51.8555,49.76953,52.8672
50.30469,52.6855,51.39648,53.4727,50.00195,51.834,49.94141,53.0098
50.3457,52.6211,51.10156,53.6758,49.93359,52.1113,50.30469,52.6855
50.33398,52.1504,51.02539,54.4395,50.11523,52.2363,50.3457,52.6211
50.31445,51.9785,51.06641,55.3398,50.20312,52.4043,50.33398,52.1504
50.19922,52.2051,50.92773,55.8438,50.23438,52.5918,50.31445,51.9785
50.10938,52.5059,50.85547,56.1348,50.2168,52.9082,50.19922,52.2051
50.01367,52.6914,50.8125,56.4824,50.13867,53.1172,50.10938,52.5059
50.06445,53.0664,50.52539,56.5293,49.96484,53.4082,50.01367,52.6914
50.23047,52.9219,50.57422,56.584,49.93555,53.1641,50.06445,53.0664
50.31836,52.7363,50.44141,56.2246,49.7832,53.0801,50.23047,52.9219
50.37891,52.8164,50.96484,55.5762,49.94727,52.7598,50.31836,52.7363
50.45508,52.5137,51.13477,54.3262,49.98828,52.6582,50.37891,52.8164
50.30469,52.4199,51.0332,53.8672,49.88672,52.5293,50.45508,52.5137
50.18555,52.25,51.18359,53.6504,50.08594,52.0332,50.30469,52.4199
50.07031,52.207,51.04297,53.6914,50.03516,51.8457,50.18555,52.25
50.1582,52.373,51.15039,53.3516,50.17383,51.3379,50.07031,52.207
50.14062,52.5117,51.07617,53.5254,50.15234,51.1699,50.1582,52.373
50.12891,52.5059,51.26367,53.3613,49.96094,51.2324,50.14062,52.5117
50.19727,52.334,51.28711,52.8945,49.73633,51.5762,50.12891,52.5059
49.92383,52.252,51.57227,52.7363,49.68164,52.1289,50.19727,52.334
49.76758,52.1562,51.44727,52.6191,49.74219,52.9766,49.92383,52.252
49.88086,52.5117,51.45898,52.8164,49.7832,53.6602,49.76758,52.1562
50.15039,52.6914,51.52148,53.1133,49.96289,53.5879,49.88086,52.5117
50.16211,53.209,51.52734,53.166,50.06055,53.1621,50.15039,52.6914
50.39453,53.2227,51.38477,53.1484,49.92383,53.0586,50.16211,53.209
50.44141,52.7363,51.49609,53.5293,49.89062,52.9023,50.39453,53.2227
50.39258,52.502,51.49609,53.5879,49.81836,52.4102,50.44141,52.7363
50.46289,52.1094,51.67969,53.7168,49.76367,52.5547,50.39258,52.502
50.48242,51.7461,51.63281,53.7637,49.60156,52.5762,50.46289,52.1094
50.46875,51.6348,51.42188,53.8555,49.69336,52.5352,50.48242,51.7461
50.53516,51.8594,51.46289,54.123,49.66016,52.7793,50.46875,51.6348
50.25195,52.4336,51.40039,54.1113,49.83203,52.7852,50.53516,51.8594
50.29492,52.6406,51.33594,53.6094,50.09375,52.9199,50.25195,52.4336
49.92188,52.8594,51.41406,53.1914,50.18555,52.5117,50.29492,52.6406
49.76367,52.5137,51.29102,52.7676,49.9043,52.3184,49.92188,52.8594
49.93359,52.334,51.14844,52.5898,49.88867,52.2051,49.76367,52.5137
50.06836,52.1367,51.10938,52.5371,49.95117,52.2188,49.93359,52.334
50.19336,52.0645,51.06641,52.5957,50.05273,52.0879,50.06836,52.1367
50.11328,51.9414,50.94336,52.9531,50.20117,51.9355,50.19336,52.0645
50.16992,52.3438,50.98047,52.918,50.65625,51.834,50.11328,51.9414
50.17188,52.7188,50.84766,53.2832,51.19336,51.957,50.16992,52.3438
50.2832,53.1543,50.78711,54.1582,51.55664,52.043,50.17188,52.7188
50.24805,53.8008,50.7168,55.2246,51.73242,52.1113,50.2832,53.1543
50.22266,54.0059,50.66992,56.0449,51.6582,52.2773,50.24805,53.8008
50.18945,53.959,50.68164,56.6562,51.33203,51.9316,50.22266,54.0059
50.14453,53.2734,50.6543,56.4375,51.2793,51.9219,50.18945,53.959
50.16602,52.5918,50.625,55.6094,50.875,52.0117,50.14453,53.2734
50.15234,51.8398,50.66602,55.1074,50.42773,52.0957,50.16602,52.5918
49.95898,51.082,50.81055,54.959,50.31055,52.4961,50.15234,51.8398
50.07031,50.8301,50.68945,54.9961,50.25977,53.0078,49.95898,51.082
50.2207,51.0996,50.75586,54.6172,50.08789,53.1465,50.07031,50.8301
50.19141,51.2344,50.72266,54.6562,50.51953,52.8613,50.2207,51.0996
50.22461,51.8047,50.89844,55.0566,50.73633,52.6133,50.19141,51.2344
50.39844,52.1582,50.84961,55.0938,50.28711,52.1875,50.22461,51.8047
50.22852,52.5527,51.10547,55.2793,50.16211,52.3418,50.39844,52.1582
50.06641,52.1562,51.26758,55.416,50.1582,52.2246,50.22852,52.5527
50.0918,52.2715,51.42188,55.8418,50.14453,52.502,50.06641,52.1562
50.32617,52.2461,51.21484,56.0391,50.11914,52.7188,50.0918,52.2715
50.51367,52.25,51.31641,56.1855,50.37305,52.6074,50.32617,52.2461
50.74219,52.3184,51.37109,56.1758,50.2207,52.3027,50.51367,52.25
50.87305,52.4844,51.19727,55.7246,50.2832,52.0332,50.74219,52.3184
50.32031,52.9043,51.42773,55.7949,50.36328,51.8906,50.87305,52.4844
50.31445,52.7715,51.35547,55.6621,50.73242,51.8066,50.32031,52.9043
50.39844,53.6191,51.50391,55.8262,50.67383,51.8535,50.31445,52.7715
50.0918,54.2441,51.27539,55.9531,50.47461,52.0508,50.39844,53.6191
50.09961,54.4258,51.19727,56.3438,50.08398,52.3535,50.0918,54.2441
50.07812,54.4648,50.7793,56.4688,50.10938,52.4453,50.09961,54.4258
49.99414,54.5059,50.60352,56.4492,49.97852,52.8633,50.07812,54.4648
49.95703,54.0703,50.4375,56.2637,49.95703,53.0332,49.99414,54.5059
49.80859,53.7227,50.66602,56.3262,49.79297,53.3145,49.95703,54.0703
49.66602,53.6387,50.86914,55.8535,49.81445,53.3027,49.80859,53.7227
49.56836,53.4082,50.87695,55.6758,49.94922,53.0723,49.66602,53.6387
49.60938,52.9316,51.27734,55.5879,49.81055,52.6504,49.56836,53.4082
49.79297,52.7559,51.37305,55.2793,49.92383,52.3672,49.60938,52.9316
49.91992,52.6406,51.35156,55.0488,50.07227,52.0469,49.79297,52.7559
50.00781,52.4355,51.29297,54.8477,49.92383,51.6113,49.91992,52.6406
49.95117,52.7324,51.34961,54.5957,49.91797,51.877,50.00781,52.4355
50.02148,52.4688,51.35547,54.4707,50.0957,51.7188,49.95117,52.7324
49.74023,52.6895,51.45312,54.7402,50.12305,51.9512,50.02148,52.4688
49.76172,52.748,51.4375,54.873,50.28125,52.1699,49.74023,52.6895
49.71484,52.6914,51.33984,54.2891,50.20703,52.4023,49.76172,52.748
49.98047,52.3828,51.25977,54.0391,50.01562,52.2988,49.71484,52.6914
49.87695,52.6211,51.17578,53.9844,50.11523,52.1855,49.98047,52.3828
49.64258,52.7715,51.24414,54.3418,50.04688,52.2383,49.87695,52.6211
49.7207,52.8633,51.18359,55.1094,49.77734,52,49.64258,52.7715
50.02734,53.1172,51.49609,55.791,49.94141,51.6934,49.7207,52.8633
50.06055,53.0078,51.55664,56.3633,49.95703,51.8008,50.02734,53.1172
49.88086,53.1406,51.89258,56.4355,50.11328,51.9238,50.06055,53.0078
50.05078,53.4785,51.83008,56.6602,50.05469,51.7422,49.88086,53.1406
49.89062,53.4512,51.98438,57.0879,50.50977,52.0703,50.05078,53.4785
49.94531,53.2461,51.9668,56.9473,50.32812,52.082,49.89062,53.4512
49.78906,53.4395,51.80469,56.7266,50.1582,51.9297,49.94531,53.2461
49.89648,53.7715,51.48438,55.9238,50.13281,52.1523,49.78906,53.4395
49.88086,54.2441,51.23438,55.0215,49.84766,51.9785,49.89648,53.7715
49.92773,54.6074,50.83203,54.4727,49.83984,51.7344,49.88086,54.2441
50.10352,54.2461,50.68945,54.1191,49.88086,51.707,49.92773,54.6074
50.11914,53.6797,50.45898,53.8047,49.82812,51.791,50.10352,54.2461
50.06641,53.3242,50.42773,53.9102,49.94336,51.9629,50.11914,53.6797
50.03711,53.2852,50.51953,53.9277,49.92969,52.0098,50.06641,53.3242
50.17578,53.373,50.86719,53.9004,50.11133,52.5117,50.03711,53.2852
49.80078,53.623,51.07422,54.1348,50.03125,52.6328,50.17578,53.373
49.95703,53.5469,51.28516,53.9375,50.19141,52.8613,49.80078,53.623
49.82227,53.0508,51.07227,54.0156,50.08984,52.6191,49.95703,53.5469
49.75977,52.498,51.07422,54.7422,49.89844,52.5898,49.82227,53.0508
50.02148,52.5723,51.14844,55.5352,50.05859,52.2266,49.75977,52.498
50.08008,52.8711,51.39258,56.5781,50.1543,52.373,50.02148,52.5723
50.12891,52.957,51.13086,56.9043,50.45117,52.4785,50.08008,52.8711
50.05078,53.5977,51.49414,56.7148,50.55078,52.3418,50.12891,52.957
49.98438,53.8867,51.45312,56.5605,50.62305,52.1328,50.05078,53.5977
49.9707,54.1738,51.41016,56.2168,50.52539,52.0234,49.98438,53.8867
50.07422,54.4492,51.39062,56.002,50.54688,52.1914,49.9707,54.1738
50.41016,54.5,51.43945,56.1602,50.32422,52.3145,50.07422,54.4492
50.35156,53.8848,51.49609,55.8398,50.25977,52.9629,50.41016,54.5
50.32617,54.0059,51.56445,55.918,50.16016,53.2109,50.35156,53.8848
50.27148,53.7402,51.56641,56.0195,49.74609,53.5957,50.32617,54.0059
50.08594,53.623,51.0625,56.3828,50.04688,53.582,50.27148,53.7402
49.8457,53.3301,51.25,56.2402,49.95312,53.5547,50.08594,53.623
49.66016,52.9473,50.96289,56.3184,49.90039,53.2129,49.8457,53.3301
49.80078,52.6211,51.04688,56.3652,49.9707,52.6992,49.66016,52.9473
49.78516,52.4355,50.92383,56.6348,49.95117,52.3828,49.80078,52.6211
50.0625,52.3477,50.83789,56.8438,49.80078,51.9551,49.78516,52.4355
50.35938,52.1973,50.90625,56.6152,49.69922,51.9355,50.0625,52.3477
